gaze_location_x,gaze_location_y,l_puril_center_x,l_puril_center_y,l_puril_center_z,r_puril_center_x,r_puril_center_y,r_puril_center_z,l_relative_eye_center_x,l_relative_eye_center_y,pitch,yaw,roll,lndmrk469,lndmrk470,lndmrk471,lndmrk472,lndmrk474,lndmrk475,lndmrk476,lndmrk477,lndmrk33,lndmrk7,lndmrk163,lndmrk144,lndmrk145,lndmrk153,lndmrk154,lndmrk155,lndmrk133,lndmrk173,lndmrk157,lndmrk158,lndmrk159,lndmrk160,lndmrk161,lndmrk246,lndmrk362,lndmrk382,lndmrk381,lndmrk380,lndmrk374,lndmrk373,lndmrk390,lndmrk249,lndmrk263,lndmrk466,lndmrk388,lndmrk387,lndmrk386,lndmrk385,lndmrk384,lndmrk398
723,730,987,428,0,1168,437,0,-0.19410547330535557,-0.0010866734620036023,[-172.37467545],[5.27618591],[3.47128483],"(1004.9222946166992, 428.59554290771484)","(987.3785018920898, 412.35110878944397)","(969.415168762207, 427.99790382385254)","(987.0344924926758, 444.33088302612305)","(1185.0278091430664, 438.75624418258667)","(1169.1223526000977, 422.0244097709656)","(1151.689682006836, 436.0083854198456)","(1167.5303649902344, 452.8036594390869)","(948.9255523681641, 428.3402717113495)","(954.6244812011719, 433.18002820014954)","(960.5431365966797, 436.46440386772156)","(969.2795562744141, 439.68305468559265)","(982.8181457519531, 441.82390809059143)","(996.8892288208008, 441.4727210998535)","(1010.9946441650391, 439.80114698410034)","(1020.5615615844727, 439.0837097167969)","(1025.438461303711, 437.9388356208801)","(1020.6679916381836, 432.7073049545288)","(1009.9682235717773, 424.96371388435364)","(994.7372817993164, 419.7759246826172)","(979.8700332641602, 418.6923336982727)","(965.8152008056641, 420.68947434425354)","(957.3106384277344, 423.8971173763275)","(952.5374221801758, 426.3234329223633)","(1128.5018920898438, 443.9746427536011)","(1132.5977325439453, 445.22759914398193)","(1141.0156631469727, 446.4799118041992)","(1153.5444259643555, 449.397554397583)","(1166.6395568847656, 451.43534660339355)","(1180.2816009521484, 451.3716173171997)","(1189.7690963745117, 449.5192515850067)","(1196.8674087524414, 447.01716899871826)","(1203.867301940918, 442.8270971775055)","(1200.1996994018555, 439.9839985370636)","(1195.4768371582031, 436.42391324043274)","(1187.3377990722656, 431.6280269622803)","(1173.7085723876953, 427.96948313713074)","(1159.4919204711914, 427.7733385562897)","(1144.8001098632812, 432.1317780017853)","(1133.719482421875, 439.2921495437622)"
723,730,981,427,0,1162,436,0,-0.2526374247321563,0.008977304718578622,[-173.15328579],[7.87517256],[3.37642915],"(998.4714889526367, 427.71942615509033)","(981.1067962646484, 411.6429090499878)","(963.5262680053711, 427.702431678772)","(980.96923828125, 443.87743949890137)","(1180.3438568115234, 437.7898442745209)","(1163.4162139892578, 420.49294352531433)","(1145.4058456420898, 435.1195228099823)","(1162.3142623901367, 452.43364334106445)","(944.5968246459961, 428.75232338905334)","(950.255069732666, 433.4245812892914)","(956.0624885559082, 436.54000997543335)","(964.559440612793, 439.51887130737305)","(977.6858139038086, 441.29817366600037)","(991.2930679321289, 440.54813146591187)","(1004.9298477172852, 438.4808564186096)","(1014.093017578125, 437.54255533218384)","(1018.7064743041992, 436.369389295578)","(1013.9709091186523, 431.2806701660156)","(1003.3844375610352, 423.80934476852417)","(988.4089279174805, 419.06357288360596)","(973.9061737060547, 418.4679937362671)","(960.4387664794922, 420.8746111392975)","(952.4256134033203, 424.24872279167175)","(947.9654502868652, 426.7494535446167)","(1120.374412536621, 442.29560136795044)","(1124.391746520996, 443.4816098213196)","(1132.8877258300781, 444.7824275493622)","(1145.6669998168945, 447.88124799728394)","(1159.0507507324219, 450.1457941532135)","(1173.1258392333984, 450.2854514122009)","(1183.003921508789, 448.5650825500488)","(1190.4753112792969, 446.1408269405365)","(1197.7980422973633, 442.02935457229614)","(1193.9151763916016, 439.2972993850708)","(1188.9128494262695, 435.80522418022156)","(1180.4119491577148, 431.0828197002411)","(1166.5118408203125, 427.47429370880127)","(1152.1675872802734, 427.1652388572693)","(1137.1380615234375, 431.12820267677307)","(1125.7429504394531, 437.84237265586853)"
723,730,973,429,0,1158,435,0,-0.22502342537101774,0.03618969528129541,[-172.27264747],[9.22328279],[3.17851534],"(991.5867233276367, 429.17219638824463)","(973.5612487792969, 412.9116368293762)","(955.656623840332, 429.25349950790405)","(973.7155151367188, 445.5520713329315)","(1175.877914428711, 436.9958996772766)","(1158.548355102539, 419.38215494155884)","(1140.4755020141602, 434.4705140590668)","(1157.7751922607422, 452.096232175827)","(937.6882553100586, 430.16820788383484)","(943.2330322265625, 434.8319363594055)","(949.0249443054199, 437.9157257080078)","(957.5064468383789, 440.8244526386261)","(970.5964279174805, 442.5679636001587)","(984.0758514404297, 441.95452094078064)","(997.3677062988281, 440.17064809799194)","(1006.4019012451172, 439.386842250824)","(1011.0090637207031, 438.2397150993347)","(1006.3612747192383, 433.2995045185089)","(996.0732650756836, 426.0072648525238)","(981.4036560058594, 421.2172043323517)","(967.0600891113281, 420.36744832992554)","(953.6156845092773, 422.49858140945435)","(945.5648231506348, 425.75292706489563)","(941.0708427429199, 428.1867742538452)","(1113.7348937988281, 441.63053154945374)","(1117.8603744506836, 442.78348445892334)","(1126.659164428711, 444.01407122612)","(1139.846534729004, 447.1511936187744)","(1153.5525512695312, 449.49955344200134)","(1167.901611328125, 449.7503185272217)","(1178.0294036865234, 447.99917936325073)","(1185.6341171264648, 445.4925584793091)","(1193.0875396728516, 441.1253321170807)","(1189.0990447998047, 438.44223260879517)","(1183.945541381836, 434.96914744377136)","(1175.196189880371, 430.2645742893219)","(1160.9296417236328, 426.7409563064575)","(1146.247329711914, 426.5210258960724)","(1130.8454132080078, 430.5558943748474)","(1119.1694641113281, 437.26069808006287)"
723,730,967,431,0,1150,435,0,-0.17952117155755926,-9.716046478885843e-05,[-173.03320357],[10.58712723],[2.43797565],"(985.8639907836914, 430.94287276268005)","(967.4086761474609, 414.683632850647)","(949.8468589782715, 431.1563980579376)","(968.3108139038086, 447.4587035179138)","(1167.4031066894531, 436.1459183692932)","(1150.3076934814453, 418.8914394378662)","(1132.832908630371, 433.846675157547)","(1149.8612594604492, 451.13678455352783)","(931.3174438476562, 432.08195328712463)","(936.6381454467773, 436.57889127731323)","(942.1781158447266, 439.52656388282776)","(950.4132843017578, 442.3800265789032)","(963.2614517211914, 444.1901636123657)","(976.5756225585938, 443.65023493766785)","(989.6001434326172, 441.72879695892334)","(998.4994125366211, 440.6885290145874)","(1003.1605911254883, 439.3386912345886)","(998.6955642700195, 434.385541677475)","(988.7861251831055, 427.2449004650116)","(974.4338607788086, 422.6530122756958)","(960.2238464355469, 421.96187138557434)","(946.9553375244141, 424.24206018447876)","(939.0625762939453, 427.5544059276581)","(934.6645545959473, 430.03138303756714)","(1105.6742477416992, 440.7125723361969)","(1109.72900390625, 441.74933195114136)","(1118.4979248046875, 442.8978109359741)","(1131.723289489746, 445.9333848953247)","(1145.3984069824219, 448.12885880470276)","(1159.8131561279297, 448.16407084465027)","(1170.0270080566406, 446.2204885482788)","(1177.774772644043, 443.5965156555176)","(1185.3670120239258, 439.16810274124146)","(1181.1783599853516, 436.82273626327515)","(1175.793228149414, 433.710880279541)","(1166.8788528442383, 429.4608449935913)","(1152.5876998901367, 426.2431275844574)","(1137.9369735717773, 425.99284529685974)","(1122.5017547607422, 429.8302495479584)","(1110.970344543457, 436.42845153808594)"
723,730,963,430,0,1144,434,0,-0.2675669201922345,0.010175940595928929,[-173.89368216],[12.46327419],[2.37421171],"(980.7183837890625, 430.5542206764221)","(962.8431701660156, 414.38581109046936)","(945.5882263183594, 431.01274967193604)","(963.4366607666016, 447.1903645992279)","(1161.5375518798828, 435.58162450790405)","(1144.881591796875, 419.110050201416)","(1128.0755996704102, 433.8274919986725)","(1144.6663284301758, 450.337336063385)","(928.1589317321777, 432.222318649292)","(933.6932373046875, 436.91826581954956)","(939.503116607666, 439.99085426330566)","(947.9416465759277, 442.74251103401184)","(960.8402252197266, 444.2227041721344)","(973.7723922729492, 443.47864866256714)","(986.1427688598633, 441.6660976409912)","(994.416389465332, 440.8850598335266)","(998.5496520996094, 439.8427641391754)","(994.1193008422852, 434.86306071281433)","(984.5498657226562, 427.46087193489075)","(970.5602645874023, 422.63691902160645)","(956.4772796630859, 421.9018757343292)","(943.337287902832, 424.215989112854)","(935.584602355957, 427.6517057418823)","(931.292724609375, 430.2113378047943)","(1101.214256286621, 442.2600996494293)","(1105.389404296875, 443.20480585098267)","(1114.1496276855469, 443.951758146286)","(1127.1844482421875, 446.26741647720337)","(1140.6037902832031, 447.8360903263092)","(1154.659080505371, 447.48104095458984)","(1164.5972442626953, 445.50408124923706)","(1172.1882247924805, 442.98638820648193)","(1179.6794128417969, 438.77050280570984)","(1175.448875427246, 436.33375883102417)","(1170.0873184204102, 433.19074630737305)","(1161.211280822754, 428.9897310733795)","(1147.0368576049805, 426.05074882507324)","(1132.6108932495117, 426.27074360847473)","(1117.5508117675781, 430.7017958164215)","(1106.3551712036133, 437.7492570877075)"
723,730,957,432,0,1136,435,0,-0.23960704878631753,-0.048479639164801185,[-174.97768242],[14.16064999],[1.98209861],"(975.1083755493164, 431.9525635242462)","(957.2793388366699, 415.84884881973267)","(940.6950759887695, 432.4592435359955)","(958.5246276855469, 448.54583501815796)","(1153.3797454833984, 436.1388051509857)","(1136.2627029418945, 419.4575357437134)","(1119.4658660888672, 434.76267099380493)","(1136.4982223510742, 451.4860725402832)","(920.9653472900391, 434.0068030357361)","(926.0936164855957, 438.6754560470581)","(931.5190887451172, 441.73510551452637)","(939.6324348449707, 444.5177900791168)","(952.122859954834, 446.1276626586914)","(964.8353576660156, 445.5634653568268)","(977.1022796630859, 443.7586712837219)","(985.4280853271484, 442.8427720069885)","(989.6913528442383, 441.62431955337524)","(985.4593276977539, 436.48754596710205)","(976.1136245727539, 428.8442802429199)","(962.3491287231445, 423.888201713562)","(948.4925651550293, 423.2258999347687)","(935.6845092773438, 425.7107627391815)","(928.18359375, 429.25909996032715)","(924.0510177612305, 431.8831694126129)","(1091.1565017700195, 442.95886874198914)","(1095.527114868164, 444.0154552459717)","(1104.609031677246, 444.94651436805725)","(1118.1275939941406, 447.5413906574249)","(1132.016372680664, 449.2203998565674)","(1146.5045928955078, 448.7408208847046)","(1156.7106628417969, 446.467809677124)","(1164.4274139404297, 443.59487414360046)","(1171.8355178833008, 438.90034317970276)","(1167.3187637329102, 436.42648816108704)","(1161.7181396484375, 433.3306932449341)","(1152.5225830078125, 429.2189633846283)","(1138.0401992797852, 426.42359733581543)","(1123.4005737304688, 426.8076467514038)","(1107.9978561401367, 431.33989334106445)","(1096.4196395874023, 438.42761993408203)"
723,730,950,434,0,1127,435,0,-0.26382645606622707,-0.07331812791417802,[-175.59763996],[15.89033015],[1.63387487],"(968.0229949951172, 434.0932881832123)","(949.738712310791, 417.9757010936737)","(932.5941467285156, 434.4382309913635)","(950.7996940612793, 450.4526925086975)","(1144.753532409668, 436.06390714645386)","(1127.6129150390625, 419.4977366924286)","(1110.724868774414, 434.57032442092896)","(1127.7881240844727, 451.2038290500641)","(912.6694679260254, 436.1182379722595)","(917.911491394043, 440.8466613292694)","(923.5297393798828, 443.944548368454)","(931.9586563110352, 446.682493686676)","(944.8487091064453, 448.1821918487549)","(957.8657913208008, 447.60483026504517)","(970.3326416015625, 445.9436845779419)","(978.6697769165039, 445.1682472229004)","(982.8178024291992, 444.0208947658539)","(978.4352874755859, 438.83384585380554)","(968.9326858520508, 431.02832794189453)","(954.8385429382324, 425.83435893058777)","(940.5488204956055, 425.003947019577)","(927.3687171936035, 427.5277876853943)","(919.7427749633789, 431.23889207839966)","(915.6222152709961, 433.95672082901)","(1082.5095748901367, 442.3510265350342)","(1086.7999649047852, 443.37822675704956)","(1095.7897567749023, 444.4165635108948)","(1109.2135620117188, 447.2691249847412)","(1123.0099868774414, 449.1259968280792)","(1137.484016418457, 448.7037420272827)","(1147.7021026611328, 446.34936332702637)","(1155.4554748535156, 443.3964443206787)","(1162.9747009277344, 438.57332825660706)","(1158.434829711914, 436.4059853553772)","(1152.7568435668945, 433.630188703537)","(1143.573989868164, 429.90450382232666)","(1129.123191833496, 427.253623008728)","(1114.460220336914, 427.3907697200775)","(1099.0666580200195, 431.4119267463684)","(1087.6543807983398, 438.05142402648926)"
723,730,944,437,0,1121,437,0,-0.2810111589118392,-0.0684769719017596,[-175.25793264],[17.17234503],[1.49556107],"(962.7345657348633, 436.84159755706787)","(944.0641021728516, 420.85108280181885)","(926.9357872009277, 437.7377665042877)","(945.4675483703613, 453.6291790008545)","(1138.8898086547852, 438.47750902175903)","(1121.714973449707, 421.76305532455444)","(1104.8902130126953, 437.12554693222046)","(1122.0066833496094, 453.93086314201355)","(907.66845703125, 438.83188247680664)","(912.8854751586914, 443.9566504955292)","(918.5175704956055, 447.4090075492859)","(926.9670867919922, 450.3713893890381)","(939.876651763916, 451.76632046699524)","(952.807788848877, 450.83513259887695)","(965.0919342041016, 448.7957954406738)","(973.2211303710938, 447.82814025878906)","(977.1852493286133, 446.68651700019836)","(972.7901458740234, 441.6136658191681)","(963.2785034179688, 434.0557909011841)","(949.211597442627, 429.1781187057495)","(934.9880218505859, 428.54713439941406)","(921.9863891601562, 430.9710359573364)","(914.5572853088379, 434.4004440307617)","(910.5331993103027, 436.8719494342804)","(1076.202163696289, 445.7659184932709)","(1080.5046844482422, 446.8416237831116)","(1089.594841003418, 447.9718208312988)","(1103.276252746582, 450.97253680229187)","(1117.3187255859375, 452.83945083618164)","(1131.9752883911133, 452.1903133392334)","(1142.2796630859375, 449.51857566833496)","(1150.0531768798828, 446.2380623817444)","(1157.5239944458008, 441.09015226364136)","(1152.8934860229492, 438.8220012187958)","(1147.1454620361328, 435.941823720932)","(1137.8862762451172, 432.0773184299469)","(1123.2742309570312, 429.3238592147827)","(1108.4065246582031, 429.5148539543152)","(1092.8624725341797, 433.92067193984985)","(1081.3609313964844, 441.1374342441559)"
723,730,942,440,0,1118,440,0,-0.3660326073382378,-0.09955998944953147,[-174.30565954],[16.7698143],[1.45630874],"(960.2176666259766, 440.589394569397)","(941.1760711669922, 424.3958795070648)","(923.8997268676758, 441.4207720756531)","(942.795352935791, 457.45744228363037)","(1135.8479690551758, 441.13624334335327)","(1118.8785552978516, 424.94948744773865)","(1102.2699737548828, 439.9306011199951)","(1119.169692993164, 456.2259864807129)","(904.1707992553711, 442.45148062705994)","(909.5503234863281, 447.3748254776001)","(915.2911949157715, 450.6890380382538)","(923.7856864929199, 453.49274039268494)","(936.6580581665039, 454.81428623199463)","(949.3712425231934, 453.9961051940918)","(961.3489151000977, 452.2359538078308)","(969.2293167114258, 451.4658272266388)","(973.004035949707, 450.4970455169678)","(968.726692199707, 445.5675208568573)","(959.4716262817383, 438.145215511322)","(945.6340599060059, 433.34295630455017)","(931.4876174926758, 432.73382663726807)","(918.5137367248535, 435.06290674209595)","(911.0929870605469, 438.32404375076294)","(907.0501899719238, 440.65444350242615)","(1073.4130096435547, 448.59697937965393)","(1077.6612854003906, 449.55172777175903)","(1086.6658401489258, 450.49115538597107)","(1100.2032852172852, 453.292475938797)","(1114.0966415405273, 455.14732003211975)","(1128.6780166625977, 454.67060565948486)","(1138.9622497558594, 452.1811079978943)","(1146.7508697509766, 449.0040099620819)","(1154.2485809326172, 443.92465710639954)","(1149.6814727783203, 441.7075538635254)","(1143.981056213379, 438.8325905799866)","(1134.7624969482422, 434.9665403366089)","(1120.1976013183594, 432.22733974456787)","(1105.3471755981445, 432.4453067779541)","(1089.8855209350586, 436.8684411048889)","(1078.5028839111328, 444.0326428413391)"
723,730,936,446,0,1115,446,0,-0.3737031724959923,-0.06665740972601841,[-174.09205365],[18.35069677],[1.37011699],"(954.594898223877, 446.82788014411926)","(936.0602188110352, 430.09456515312195)","(918.5160827636719, 447.1619117259979)","(936.8926620483398, 463.7508702278137)","(1132.9426574707031, 447.2263169288635)","(1115.284194946289, 430.664427280426)","(1097.9647064208984, 445.93969345092773)","(1115.5842590332031, 462.6197075843811)","(899.1963958740234, 448.2259011268616)","(904.4671440124512, 453.6627173423767)","(910.2472686767578, 457.35708475112915)","(918.8434410095215, 460.4195988178253)","(931.8776893615723, 461.7498993873596)","(944.78759765625, 460.7328701019287)","(957.0272827148438, 458.8037073612213)","(965.0371170043945, 458.06390047073364)","(968.8271713256836, 457.13168263435364)","(964.4573593139648, 452.0622754096985)","(955.0393867492676, 444.31124925613403)","(941.0907554626465, 439.1119050979614)","(926.8349075317383, 438.18461179733276)","(913.6837577819824, 440.4008460044861)","(906.1275672912598, 443.79916191101074)","(902.032299041748, 446.2858271598816)","(1070.1913833618164, 453.9981973171234)","(1074.3586349487305, 454.9511432647705)","(1083.3121490478516, 455.986647605896)","(1096.9393157958984, 458.97693514823914)","(1110.9948348999023, 460.8835995197296)","(1125.7695007324219, 460.2634298801422)","(1136.1750411987305, 457.51009941101074)","(1144.0158462524414, 454.09900546073914)","(1151.5967559814453, 448.748996257782)","(1147.1690368652344, 446.71419739723206)","(1141.5653228759766, 443.9696538448334)","(1132.3944854736328, 440.1907968521118)","(1117.6567840576172, 437.4603831768036)","(1102.5153350830078, 437.64214038848877)","(1086.8234252929688, 442.05214262008667)","(1075.3518676757812, 449.312002658844)"
723,730,930,449,0,1109,450,0,-0.3456421969154367,-0.07581136572779454,[-173.30610252],[20.37488913],[1.75847241],"(947.5031661987305, 448.92550706863403)","(929.8362350463867, 433.24861764907837)","(913.5085487365723, 450.18107056617737)","(931.0337448120117, 465.71598529815674)","(1127.4016571044922, 450.55514216423035)","(1109.3251419067383, 433.57885122299194)","(1091.8370819091797, 449.35155987739563)","(1109.8324584960938, 466.428884267807)","(894.667797088623, 451.45755529403687)","(900.0016021728516, 456.16045475006104)","(905.7478523254395, 459.27517533302307)","(914.1049575805664, 461.79154872894287)","(926.6194725036621, 462.6989507675171)","(938.880615234375, 461.628395318985)","(950.4005813598633, 459.9979555606842)","(957.8366661071777, 459.6030914783478)","(961.2233734130859, 458.98556113243103)","(956.9959831237793, 454.2623519897461)","(947.9273414611816, 447.14778184890747)","(934.497184753418, 442.6411557197571)","(920.9193992614746, 442.18175768852234)","(908.470401763916, 444.48492765426636)","(901.3127517700195, 447.66897797584534)","(897.3660278320312, 449.90368723869324)","(1061.9890594482422, 459.1149830818176)","(1066.212387084961, 460.0373840332031)","(1075.2517318725586, 461.03291273117065)","(1088.986473083496, 463.9583444595337)","(1103.2572555541992, 465.87775468826294)","(1118.5038757324219, 465.27084589004517)","(1129.4158172607422, 462.4210846424103)","(1137.6983642578125, 458.76814126968384)","(1145.5819702148438, 453.07151556015015)","(1140.7297897338867, 450.84028244018555)","(1134.7507095336914, 447.9834723472595)","(1125.0819396972656, 444.21172857284546)","(1109.8884201049805, 441.7420256137848)","(1094.615135192871, 442.2699809074402)","(1078.7417221069336, 447.04787492752075)","(1067.1330642700195, 454.4716286659241)"
723,730,922,453,0,1097,451,0,-0.2973400067365658,-0.1192679151810802,[-173.12567682],[22.40268285],[1.52348065],"(939.5056915283203, 453.01303267478943)","(921.8038558959961, 436.87217473983765)","(905.1396560668945, 453.52930426597595)","(922.6458549499512, 469.4647800922394)","(1114.1768646240234, 452.0669746398926)","(1096.7309188842773, 435.5286777019501)","(1080.6649017333984, 451.2080454826355)","(1098.0117416381836, 467.76095509529114)","(886.7654800415039, 454.41948652267456)","(891.529483795166, 459.65391397476196)","(896.7817497253418, 463.23830008506775)","(904.7197151184082, 466.16366744041443)","(916.8574905395508, 467.42090463638306)","(928.8555335998535, 466.582156419754)","(940.0502586364746, 464.92992639541626)","(947.3027229309082, 464.3792796134949)","(950.7174110412598, 463.5751962661743)","(946.7215347290039, 458.53285789489746)","(938.2074165344238, 450.8462369441986)","(925.3091812133789, 445.67537784576416)","(911.8558502197266, 444.6961033344269)","(899.6084976196289, 446.7904472351074)","(892.7814102172852, 450.0889849662781)","(889.1914558410645, 452.52434492111206)","(1049.3471145629883, 460.8923864364624)","(1053.4636688232422, 461.4577102661133)","(1062.5676727294922, 461.9558608531952)","(1076.3955688476562, 464.35903429985046)","(1090.5229568481445, 466.09588265419006)","(1105.5221557617188, 465.7254481315613)","(1116.2381744384766, 463.35565209388733)","(1124.5063018798828, 460.25625228881836)","(1132.4807739257812, 455.2718496322632)","(1127.871322631836, 453.35108757019043)","(1122.0716857910156, 450.6926107406616)","(1112.6617813110352, 447.0652234554291)","(1097.7726745605469, 444.5612096786499)","(1082.5166702270508, 444.88938331604004)","(1066.4971160888672, 449.37103271484375)","(1054.6446990966797, 456.485538482666)"
723,730,916,454,0,1090,454,0,-0.30454959925353886,-0.14266891819556543,[-173.23979783],[25.8941767],[1.81674285],"(933.5776519775391, 453.77620697021484)","(915.9278297424316, 437.1021795272827)","(898.773250579834, 454.6711206436157)","(916.1709594726562, 471.10957503318787)","(1107.1636962890625, 455.0654697418213)","(1089.5440292358398, 437.8853738307953)","(1073.6336517333984, 453.9193081855774)","(1091.089210510254, 471.2326240539551)","(880.103702545166, 455.4294991493225)","(884.1375732421875, 460.2009880542755)","(888.8701629638672, 463.5882639884949)","(896.5054893493652, 466.4918088912964)","(908.9199256896973, 467.9785680770874)","(921.4980697631836, 467.42483139038086)","(933.090705871582, 466.01000905036926)","(940.4467391967773, 465.53316593170166)","(943.8946151733398, 464.7974467277527)","(940.0053977966309, 459.7094678878784)","(931.8679618835449, 452.0587348937988)","(918.7450790405273, 446.9157814979553)","(904.500732421875, 445.8200240135193)","(891.9884490966797, 447.8563678264618)","(885.3345108032227, 451.1596369743347)","(882.0487403869629, 453.56683373451233)","(1040.2117538452148, 464.0013778209686)","(1044.0325927734375, 464.4833707809448)","(1052.607078552246, 464.8987054824829)","(1065.6670761108398, 467.38903999328613)","(1079.1596603393555, 469.44640159606934)","(1094.0464782714844, 469.41505193710327)","(1105.0434494018555, 467.05217599868774)","(1113.687629699707, 463.70761156082153)","(1121.989517211914, 458.2493269443512)","(1116.9161224365234, 455.9303855895996)","(1110.8173370361328, 452.91399478912354)","(1101.174430847168, 448.9563739299774)","(1086.438331604004, 446.32960081100464)","(1071.8803024291992, 446.7552351951599)","(1056.606788635254, 451.7440152168274)","(1045.1958847045898, 459.4448947906494)"
723,730,912,456,0,1086,455,0,-0.27923083776849517,-0.15857799463404804,[-173.4097116],[26.99154352],[1.63456495],"(930.8644866943359, 455.6653618812561)","(912.297248840332, 439.11155104637146)","(894.7233581542969, 457.3960304260254)","(913.0437469482422, 473.7068009376526)","(1103.4550094604492, 456.1664414405823)","(1085.6254577636719, 438.97022008895874)","(1069.8387908935547, 455.0751578807831)","(1087.5064086914062, 472.42313861846924)","(875.1072692871094, 456.98153257369995)","(878.7629127502441, 462.3980391025543)","(883.3277893066406, 466.31832361221313)","(891.0451698303223, 469.66922879219055)","(903.9596557617188, 471.37369751930237)","(917.2801208496094, 470.6399095058441)","(929.4572639465332, 468.727548122406)","(937.1068954467773, 467.8116810321808)","(940.7241439819336, 466.8307328224182)","(936.7358207702637, 461.4653706550598)","(928.3601188659668, 453.403776884079)","(914.6383666992188, 447.9641926288605)","(899.633617401123, 446.6103959083557)","(886.7201614379883, 448.62842559814453)","(880.0483703613281, 452.1791124343872)","(876.8757820129395, 454.8345959186554)","(1036.1337661743164, 465.40358304977417)","(1039.8387908935547, 465.8207845687866)","(1048.1818771362305, 466.2223756313324)","(1060.9746551513672, 468.78793001174927)","(1074.3159484863281, 471.0192918777466)","(1089.2493438720703, 471.1890435218811)","(1100.4241561889648, 468.94551515579224)","(1109.2619705200195, 465.58987855911255)","(1117.6825332641602, 460.0547969341278)","(1112.4216842651367, 457.6277732849121)","(1106.15478515625, 454.49995279312134)","(1096.355209350586, 450.4659855365753)","(1081.5871810913086, 447.80351758003235)","(1067.223014831543, 448.2228755950928)","(1052.1986389160156, 453.1912171840668)","(1041.0001373291016, 460.8555006980896)"
723,730,910,455,0,1083,457,0,-0.40835449158773385,-0.1462543285490973,[-173.10279255],[28.00210658],[1.91306097],"(927.9430961608887, 455.2528917789459)","(909.9786758422852, 438.4927010536194)","(892.5957870483398, 456.72210931777954)","(910.2807998657227, 473.2769501209259)","(1100.8691024780273, 457.38444328308105)","(1083.0000686645508, 440.3277826309204)","(1067.1858215332031, 456.542991399765)","(1084.8983001708984, 473.78111958503723)","(873.9662933349609, 457.0399832725525)","(877.6269149780273, 462.46556639671326)","(882.2151947021484, 466.3684380054474)","(889.9068832397461, 469.61132526397705)","(902.6510238647461, 471.25229001045227)","(915.6198120117188, 470.734441280365)","(927.3574447631836, 469.36233043670654)","(934.7082138061523, 468.90045404434204)","(938.1441307067871, 468.20332646369934)","(934.2164611816406, 462.79785990715027)","(926.0551071166992, 454.35994148254395)","(912.6789093017578, 448.4244918823242)","(897.9130554199219, 446.8001675605774)","(885.2053070068359, 448.6735188961029)","(878.7043762207031, 452.2340226173401)","(875.6389045715332, 454.91541624069214)","(1032.9315948486328, 466.57668471336365)","(1036.7237091064453, 467.0589351654053)","(1045.1759719848633, 467.48579263687134)","(1058.0726623535156, 469.9993658065796)","(1071.5400695800781, 472.1623957157135)","(1086.577262878418, 472.23549127578735)","(1097.823600769043, 469.898396730423)","(1106.7105102539062, 466.4730441570282)","(1115.2056884765625, 460.8339035511017)","(1109.9398040771484, 458.35586428642273)","(1103.6662673950195, 455.21928906440735)","(1093.8368225097656, 451.21403217315674)","(1078.9387893676758, 448.67071866989136)","(1064.436264038086, 449.2240369319916)","(1049.2498397827148, 454.3022632598877)","(1037.8939819335938, 462.016886472702)"
723,730,907,458,0,1078,458,0,-0.2970078313561156,-0.1342612983284791,[-172.77155978],[28.45845776],[1.75318005],"(925.5338287353516, 458.1784200668335)","(907.5868606567383, 441.44590973854065)","(889.7708702087402, 459.0419840812683)","(907.4550819396973, 475.5063807964325)","(1095.582389831543, 458.52139949798584)","(1077.206039428711, 441.20534777641296)","(1061.0729598999023, 457.5774657726288)","(1079.3046569824219, 475.05696058273315)","(870.5288314819336, 459.3265771865845)","(873.9793395996094, 464.93868112564087)","(878.4222793579102, 468.979150056839)","(886.128044128418, 472.3636257648468)","(899.1160011291504, 474.0705406665802)","(912.5997734069824, 473.41068506240845)","(924.8757934570312, 471.6213083267212)","(932.6094245910645, 470.76852679252625)","(936.2687301635742, 469.76524114608765)","(932.3331069946289, 464.25095200538635)","(924.0716171264648, 455.86620569229126)","(910.3626251220703, 449.9467206001282)","(895.1114273071289, 448.2109022140503)","(881.982536315918, 450.18715381622314)","(875.2835083007812, 454.00038599967957)","(872.1828460693359, 456.9150996208191)","(1028.9379501342773, 467.17676997184753)","(1032.6460647583008, 467.68425464630127)","(1041.1989212036133, 468.2590413093567)","(1054.4066619873047, 471.04488015174866)","(1068.1086730957031, 473.31708669662476)","(1083.2058334350586, 473.3587682247162)","(1094.3613052368164, 470.97654819488525)","(1103.1459045410156, 467.5393509864807)","(1111.5802001953125, 461.9739496707916)","(1106.6539764404297, 459.7357964515686)","(1100.628776550293, 456.7229461669922)","(1091.015968322754, 452.7161121368408)","(1076.1116409301758, 449.91289258003235)","(1061.1516952514648, 450.10050773620605)","(1045.5697631835938, 454.88316535949707)","(1034.0083694458008, 462.5653123855591)"
